lemma,sentence,sense,kannada_meaning,english_meaning
ಮದ್ದು,"ಮದ್ದು ನಿರ್ದಿಷ್ಟಪಡಿಸಲಾದ ಪ್ರಮಾಣದ ಪರಿಣಾಮ ಬೀರಲಿಲ್ಲ, ಅದು 60-80 ಮಿಗ್ರಾಂ ಹೆಚ್ಚಿಸಲಾಯಿತು.",2,ಔಷಧ,Medicine
ಮದ್ದು,ಮದ್ದು Zirtek ವಿವಿಧ ರೋಗನಿದಾನಗಳಲ್ಲಿ ಮಾಡಿದಾಗ ಅಲರ್ಜಿ ಪ್ರತಿಕ್ರಿಯೆಗಳು ನಿಗದಿಪಡಿಸಲಾಗಿದೆ ತಯಾರಿಕೆ ಮತ್ತು ಸಾಪೇಕ್ಷ ಬದಲಿ ಸದೃಶ.,2,ಔಷಧ,Medicine
ಮದ್ದು,"ಕುಂದಾಪುರದ ಜನತೆಗೆ ಸುಳ್ಳು ಹೇಳಿ ಶಾಸಕರಾಗಿದ್ದಿರಿ ಎಂದು ವಾಗ್ದಾಳಿ ನಡೆಸಿದ ರಾಕೇಶ್ ಮಲ್ಲಿ, ಮುಂಬರುವ ಚುನಾವಣೆಯಲ್ಲಿ ಕ್ಷೇತ್ರದ ಜನತೆ ಹಾಲಾಡಿ ಅವರಿಗೆ ಸರಿಯಾದ ಮದ್ದು ನೀಡುತ್ತಾರೆ ಎಂದು ಹೇಳಿದರು.",2,ಔಷಧ,Medicine
ಮದ್ದು,ಮನೆ ಮದ್ದು ಸೇವಿಸಬೇಕೆಂದೇನೂ ಇಲ್ಲ.,2,ಔಷಧ,Medicine
ಮದ್ದು,ಅವರು ಮಗುವನ್ನು ಸೂಕ್ಷ್ಮವಾಗಿ ತಪಾಸಣೆ ಮಾಡಿ ಮದ್ದು ಕೊಟ್ಟರು.,2,ಔಷಧ,Medicine
ಮದ್ದು,"ಇವರು ಕ್ಯಾನ್ಸರ್ ರೋಗಕ್ಕೆ ಗೋ ಮೂತ್ರವು ಮದ್ದು ಎಂದು ನಂಬಲಾಗಿದ್ದು, ಇವುಗಳ ಆಧಾರದ ಮೇಲೆ ಮತ್ತು ಯಾವುದೇ ಪರೀಶೀಲನೆಯು ಇಲ್ಲದೆ ಕಾರಿನ ಮೇಳೆ ಸಗಣಿಯನ್ನು ಮೆತ್ತುವುದು ಎಷ್ಟರ ಮಟ್ಟಿಗೆ ಸರಿ.",2,ಔಷಧ,Medicine
ಮದ್ದು,"Topics : Actress Yami Gautam, Beauty secrets, Home remedies, Grandmother, ನಟಿ ಯಾಮಿ ಗೌತಮ್, ಸೌಂದರ್ಯ ಗುಟ್ಟು, ಮನೆ ಮದ್ದು",2,ಔಷಧ,Medicine
ಮದ್ದು,ಮೆಕ್ಸಿಕೊದಲ್ಲಿ 1968ರಲ್ಲಿ ನಡೆದ ಒಲಿಂಪಿಕ್ಸ್‌ನಲ್ಲಿ ಮೊದಲಿಗೆ ಮದ್ದು ಸೇವನೆ ಪರೀಕ್ಷೆ ನಡೆಸುವ ಪದ್ಧತಿ ಜಾರಿಗೆ ಬಂದಿತು.,2,ಔಷಧ,Medicine
ಮದ್ದು,ಇಂತಹ ಪರಿಸ್ಥಿತಿಗಳಲ್ಲಿ ಮದ್ದು ಅತ್ಯಂತ ಪರಿಣಾಮಕಾರಿಯಾಗಿ ಸ್ವತಃ ತೋರಿಸುತ್ತದೆ.,2,ಔಷಧ,Medicine
ಮದ್ದು,ದಿನ ಸುಸ್ತು ಸುಸ್ತು ಅಂತ ಬಳಲೋರು ಈ 5 ಸುಲಭವಾದ ಮನೆ ಮದ್ದು ಬಳಸಿ ಸರಿ ಮಾಡ್ಕೊಳಿ.,2,ಔಷಧ,Medicine
ಮದ್ದು,ಒಂದು ಮದ್ದು ತಯಾರಿ ನಂತರ ಅವುಗಳನ್ನು wetted ಬ್ಯಾಂಡೇಜ್ ಹತ್ತಿ ಉಣ್ಣೆ ಸುತ್ತಿ ಗುದದ ಇಪ್ಪತ್ತು ನಿಮಿಷ ಅಳವಡಿಸಲಾದ.,2,ಔಷಧ,Medicine
ಮದ್ದು,ಅವರು ದೇಶದ ಪ್ರಗತಿಗೆ ಔದ್ಯೋಗೀಕರಣವೇ ಮದ್ದು ಎಂದು ತಿಳಿದಿದ್ದರು.,2,ಔಷಧ,Medicine
ಮದ್ದು,ರಲ್ಲಿ ಭಾರತದ ಆರು ಪ್ರಮುಖ ಅಥ್ಲೀಟ್‌ಗಳು ನಿಷೇಧಿತ ಮದ್ದು ಸೇವಿಸಿ ಸಿಕ್ಕಿಬಿದ್ದಿದ್ದರು.,2,ಔಷಧ,Medicine
ಮದ್ದು,"ಈ ಸಂದರ್ಭದಲ್ಲಿ, ಮದ್ದು ಬಳಕೆಯ ರೋಗಲಕ್ಷಣದ ಚಿಕಿತ್ಸೆ ನಿಲ್ಲಿಸಿ ಹಿಸ್ಟಮಿನ್ರೋಧಕಗಳು ಶಿಫಾರಸು ಇದೆ.",2,ಔಷಧ,Medicine
ಮದ್ದು,"ಮದ್ದು ಮುಖ ರೋಗನಿರೋಧಕ ಪರಿಣಾಮ ಹೆಚ್ಚಿಸಬಹುದಾದ ಔಷಧಗಳು, ಹೈಪೊಗ್ಲಿಸಿಮಿಯಾದ ಇನ್ಸುಲಿನ್ ಪರಿಣಾಮಗಳು.",2,ಔಷಧ,Medicine
ಮದ್ದು,"ಮದ್ದು ಸಾಮಾನ್ಯ ಉತ್ತೇಜಿಸುತ್ತದೆ ಲಿಪಿಡ್ ಚಯಾಪಚಯ ಅದರ ಎಸ್ಟರ್ ರಚನೆ, ಮತ್ತು ಲಿನೊಲಿಯಿಕ್ ಆಮ್ಲ ಹೆಚ್ಚಿಸಿ ಕೊಲೆಸ್ಟರಾಲ್ ಕಡಿಮೆ.",2,ಔಷಧ,Medicine
ಮದ್ದು,ಒಂದೇ ಸಮನೆ ಮೂಗಿನಿಂದ ನೀರು ಸುರಿಯುವುದು ಶೀತ ಮತ್ತು ಜ್ವರಕ್ಕೆ ಈ ಕಾಮ ಕಸ್ತೂರಿ ಎಲೆಗಳ ಕಷಾಯ ಒಳ್ಳೆಯ ಮದ್ದು ಇದರಿಂದ ಕಷಾಯವನ್ನು ಮಾಡಿಕೊಂಡು ಕುಡಿದರೆ ಸಮಸ್ಯೆಗಳು ದೂರ ಆಗುತ್ತವೆ.,2,ಔಷಧ,Medicine
ಮದ್ದು,ಉದ್ದೀಪನ ಮದ್ದು ಸೇವನೆ ಸಂಜೀವನಿ ಅಮಾನತು,2,ಔಷಧ,Medicine
ಮದ್ದು,ವರದಿಯಾಗಿರುವಂತೆ ಸಿರಿಂಜ್ ಕೊಳವೆಯ ಪರಿಗಣಿಸಲಾಗುತ್ತದೆ ಮದ್ದು ಒತ್ತಡದ ಅಳವಡಿಕೆಯ ಸಮಯದಲ್ಲಿ ತಜ್ಞರು ಅಂಗಾಂಶಗಳ ಸಂವೇದನೆ ಅವಲಂಬಿಸಿ ಸರಿಹೊಂದಿಸಬೇಕಾಗಿದೆ.,2,ಔಷಧ,Medicine
ಮದ್ದು,"ಮೂರು ದಿನದಲ್ಲಿ ಎಂತದ್ದೆ ಗಜಕರ್ಣ,ಕಜ್ಜಿ,ಚರ್ಮ ಸಮಸ್ಯೆಗಳು ನಿವಾರಿಸುವ ಮನೆ ಮದ್ದು ಇಲ್ಲಿದೆ ನೋಡಿ ತುಂಬಾ ಉಪಕಾರಿ",2,ಔಷಧ,Medicine
ಮದ್ದು,"ಉತ್ಪನ್ನ ಏಡ್ಸ್ ರೋಗಾಣುಗಳನ್ನು ನಾಶಪದಿಸಲು ಬಳಸುವ ಮದ್ದು 300 ಖರೀದಿಸಿದ ಯಾರು, ನೀವು ದಿನಕ್ಕೆ ಎರಡು ಮಾತ್ರೆಗಳು ಬಳಸಬೇಕು.",2,ಔಷಧ,Medicine
ಮುತ್ತು,ಹಾಗೆಯೇ ಅವಳಿಗೆ ಬಾಯಿಂದ ಬಾಯಿಗೆ ಕಿಸ್ ಹೊಡೆದ ನಾನು ಹಾಗೆಯೇ ಅವಳ ಕೆನ್ನೆಗೆ ಮುತ್ತು ಕೊಟ್ಟು ಹಾಗೆಯೇ ನೆಕ್ಕುತ್ತ ಅವಳ ಕತ್ತಿನವರೆಗೂ ನೆಕ್ಕಿದೆ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಸಿರಿವೆತ್ತಿ ಸಗ್ಗನೀಲಿಗೆ ಮುತ್ತು ಕೊಡುವಂತೆವೋಲ್,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,", ಇದು ಬಾಯಿ ನಾಲಿಗೆ ಮಹಿಳೆಯರಲ್ಲಿ ನಡೆಸಲು ಸುಲಭ ಅಲ್ಲ ಇದು ಇಡೀ ಬಾಯಿಯ ಕೃತಿ - - ಮುತ್ತು ಸಾಮರ್ಥ್ಯ ತುಟಿಗಳು, ನಾಲಿಗೆ, ಹಲ್ಲುಗಳು, ಮತ್ತು ದೇಹದ ಇತರ ಭಾಗಗಳು.",1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಯೆನ್ನ ಮುತ್ತು ಮೋವ ಮೋಕೆಂದ ಪುಲ್ಲಿ ಗಿಂಡೆಗ್‌,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,"ಅದರಲ್ಲಿ ಆಶಿತಾ ಎಲ್ಲರೆದುರು ಜಗನ್‌ಗೆ ಕಿಸ್‌ ಮಾಡಿ, ನನ್ನ ಗಂಡನಿಗೆ ಮುತ್ತು ಕೊಟ್ಟಿದ್ದೇನೆ ಅದರಲ್ಲಿ ತಪ್ಪೇನು ಎಂದು ಪ್ರಶ್ನಿಸಿದರು.",1,ಚುಂಬನ,Kiss
ಮುತ್ತು,"ಬೀದಿ ನಾಟಕ, ಜಾಗೃತಿ ಗೀತೆಗಳ ಹಾಡುಗಳ ಮೂಲಕ ದೇವದಾಸಿ ನಿರ್ಮೂಲನೆ, ಹೆಣ್ಣಿನ ಶೋಷಣೆ, ಮುಗ್ದ ಮಕ್ಕಳಿಗೆ ಮುತ್ತು ಕಟ್ಟುವುದನ್ನು ನಿಲ್ಲಿಸಿ ಅವರಿಗೆ ಶಿಕ್ಷಣ ಸಂಸ್ಕಾರ ಮತ್ತು ಸಮಾಜದ ದೊರೆಯುವ ಅನೇಕ ಮೂಕಭೂತ ಸೌಕರ್ಯ ಕೊಡುವುದರ ಜೋತೆಗೆ ಸಮಾಜದಲ್ಲಿ ಎಲ್ಲರಂತೆ ಸ್ವಾಭಿಮಾನದ ಬದಕು ಬದಕುವ ಬಗ್ಗೆ ಅರಿವು ಮೂಡಿಸಿದರು.",1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ನಿಖಿಲ್‍ಗೆ ಮುತ್ತು ನೀಡಿ ಶುಭ ಹಾರೈಸಿದ ವೃದ್ಧೆ,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ವಾಸುಕಿ ಮುತ್ತು ನೀಡಲು ಹೇಳಿದರೂ ಹಾಗಾಗಿ ನೀಡಿದೆ ಎಂದು ಕಿಶನ್ ಹೇಳಿದ್ದರು.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಮಾತನಾಡುತ್ತಿದ್ದಾಗ ಇದ್ದಕ್ಕಿಂತ ನನ್ನ ಬಳಿ ಬಂದು ಮುತ್ತು ಕೊಟ್ಟರು.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,"ದೊಡ್ಡವರ ಹಗರಣ : ಅವನು ಮುತ್ತು ಕೇಳಿದ, ಆಕೆ ದೂರು ಕೊಟ್ಟಳು | ThatsKannada.",1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಮಾಸ್ಕೋ: ಕೊಲಂಬಿಯ ಮೂಲದ ಪತ್ರಕರ್ತೆ ಫುಟ್ಬಾಲ್ ಪಂದ್ಯದ ಕುರಿತು ನೇರ ಪ್ರಸಾರದಲ್ಲಿ ಮಾತನಾಡುತ್ತಿದ್ದ ವೇಳೆ ಆಕೆಗೆ ಮುತ್ತು ನೀಡಿ ಅಸಭ್ಯವಾಗಿ ವರ್ತಿಸಿದ್ದ ದುಷ್ಕರ್ಮಿ ಕುರಿತ ಸುದ್ದಿ ಹಸಿರಾಗಿರುವಾಗಲೇ ಅಂತಹುದೇ ಮತ್ತೊಂದು ಪ್ರಕರಣ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,"ಹುಡುಗಿ ತುಟಿಗಳಿಗೆ ಮುತ್ತು ಮಾಡಿದಾಗ ಮನಶಾಸ್ತ್ರಜ್ಞರ ಅವಲೋಕನಗಳ ಪ್ರಕಾರ, ಇದು ಸಂವೇದನೆ ಮತ್ತು ಅಡ್ರಿನಾಲಿನ್ ವಿಪರೀತ ಇಂತಹ ಹರಿವಿನಿಂದಾಗಿ, ಅಗದು ಮೇಲೆ ಕಿಸ್ ಹಾಗೆ ಕುತ್ತಿಗೆ.",1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಟ್ರೋಫಿಗೆ ಟೆನ್ನಿಸ್ ತಾರೆಯ ಮುತ್ತು,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಇದು ನಿಸ್ಸಂಶಯವಾಗಿ ರಿಯಾಲಿಟಿ ವಿಚ್ಛೇದನಕ್ಕೆ ದಾರಿ - ನಿಮ್ಮ ಇಚ್ಛೆಗನುಸಾರವಾಗಿ ತುಟಿಗಳಿಗೆ ಮುತ್ತು ಕನಸಿನಲ್ಲಿ ವೇಳೆ ಒಂದು ಸಾಮಾನ್ಯ ಪ್ರತೀತಿ ಇದೆ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,"ಹಂಗೇರಿಯಲ್ಲಿ, ಉದಾಹರಣೆಗೆ, ಇದು ತನ್ನ ಕೈಯಲ್ಲಿ ಒಂದು ಚೈನ್ಸಾ ಪತ್ನಿ ಮುತ್ತು ನಿಷೇಧಿಸಲಾಗಿದ್ದು, ಮತ್ತು ಚೀನಾ ಮಹಿಳೆಯ ಅವರು ಒಂದು ತಿಂಗಳು ವೇಳೆ nalyso ಕತ್ತರಿಸಲು ಪತಿ ಹಕ್ಕು ಅಥವಾ ಒಮ್ಮೆ ಮುತ್ತಿಕ್ಕಿ .",1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಮುದುಕನ ಕೈಗೆ ಯುವಕ ಮುತ್ತು ಕೊಟ್ಟ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಅಲ್ಲದೇ ಒಂದು ಮುತ್ತು ಕೊಡುವ ರೀತಿಯ ಮೇಲೆ ಅದ್ಯಾವುದರ ಸಂಕೇತ ಎಂಬುದನ್ನು ಕಂಡು ಹಿಡಿಯಬಹುದು.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,"ನೊಂದವರಿಗೆ ಸಾಂತ್ವನ ಹೇಳಿ ಹಣೆ ಮೇಲೆ ನೀಡುವ ಕೇರಿಂಗ್ ಮುತ್ತು, ಮುದ್ದಾದ ಮಗು ನೀಡುವ ಮುಗ್ಧ ಮುತ್ತು, ಮನದನ್ನೆಯ ಕೈ ಹಿಡಿದು, ಮುಂಗೈಯ ಮೇಲ್ಭಾಗವನ್ನು ಮೆಲ್ಲಗೆ ಮುದ್ದಿಸುವ ಪ್ರಪೋಸಲ್ ಮುತ್ತು, ಏಕಾಂತದಲ್ಲಿ ನಲ್ಲೆ-ನಲ್ಲ ರೋಮಾಂಚಿತರಾಗಿ ವದನದ ಮೇಲೆಲ್ಲಾ ತುಟಿಯಾಡಿಸುತ್ತಾ ನೀಡುವ ರೋಮ್ಯಾಂಟಿಕ್ ಮುತ್ತು .",1,ಚುಂಬನ,Kiss
ಮುತ್ತು,"ಆ ಬಿಳಿಯಾದ ಮೋಡಗಳು ಎತ್ತರ, ಸುಂದರವಾದ ಬೆಟ್ಟ–ಗುಡ್ಡಗಳಿಗೆ ಮುತ್ತು ನೀಡುತ್ತೆವೆಯೋ ಎಂಬಂತೆ ಭಾಸವಾಗುತ್ತಿತ್ತು.",1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಈ ವೇಳೆ ಕೊಹ್ಲಿ ಕೈಗೆ ಮುತ್ತು ನೀಡಿದ ಅನುಷ್ಕಾ ಸಮಾಧಾನ ಮಾಡುವಂತೆ ಕಾಣುವಂತಿತ್ತು.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಸೆಲ್ಫಿ ಕ್ಲಿಕ್ಕಿಸಿದ ಬಳಿಕ ಅಭಿಮಾನಿ ರಶ್ಮಿಕಾಗೆ ಮುತ್ತು ಕೊಟ್ಟು ಓಡಿ ಹೋಗಿದ್ದಾನೆ,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಆದ್ರೆ ದೀಪಿಕಾ ಗೆ ಮುತ್ತು ಕೊಡುವಾಗ ಬಹಳಷ್ಟು ಭಯವಾಗಿತ್ತು ಎಂದು ಹೇಳುತ್ತಾರೆ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಮುತ್ತು ಕೊಡುವ ಮುನ್ನ ಕೆಲವೊಂದು ವಿಷಯಗಳನ್ನು ಅವಶ್ಯವಾಗಿ ತಿಳಿದುಕೊಳ್ಳಬೇಕಾಗುತ್ತದೆ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಯಾರಪ್ಪ ಇವಳು ರೋರಿಂಗ್ ಸ್ಟಾರ್ ಶ್ರೀಮುರಳಿ ಕೆನ್ನೆಗೆ ಮುತ್ತು ಕೊಡುತ್ತಿರುವುದು?,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಯುವಕನಿಂದ ಮುತ್ತು ಪಡೆಯುತ್ತಿರುವ ಅಮಿರ್ ಮಗಳ ಫೋಟೋ ವೈರಲ್,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಪ್ರೇಮ ನಿವೇದನೆ ಮಾಡುವ ಮುತ್ತು ಕೂಡ ಜೈಲಿನ ದಾರಿ ತೋರಿಸುತ್ತೆ ಅಂದ್ರೆ ನಂಬೋದು ಕಷ್ಟ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಅದರಲ್ಲಿ ತಂಗಿಯ ಆ ಪುಟ್ಟ ಕೈಗಳನ್ನು ನನ್ನ ಕೈಮೇಲಿಟ್ಟುಕೊಂಡು ಹಣೆಗೊಂದು ಮುತ್ತು ನೀಡಬೇಕು.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಚಿತ್ರದಲ್ಲಿ ರೇಖಾಗೆ ಹೇಳದೆ ಮುತ್ತು ಕೊಡುವ ದೃಶ್ಯವನ್ನು ನಿರ್ದೇಶಕರು ಶೂಟ್ ಮಾಡಿದರು.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಮಳೆಹನಿಗಳ ಸ್ಪರ್ಶದೊಂದಿಗೆ ನಾನಾಕೆಯ ಹಣೆಮೇಲೊಂದು ಸಿಹಿ ಮುತ್ತು ನೀಡಬೇಕು.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಈಗ ನೀವು ಮುತ್ತು ಮತ್ತು ಮುದ್ದಾಡುವ ಮಾಡಬಹುದು.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಸುಮ್ಮನೆ 2000 ರೂಪಾಯಿ ನೋಟಿಗೆ ಮುತ್ತು ಕೊಟ್ಟರೆ ಸಾಕು ನಿಮ್ಮ ತುಟಿಗಳಿಗೆ ಬಣ್ಣ ತಾನಾಗೇ ಸಿಗುತ್ತದೆ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ನಿಮ್ಮ ಆಯ್ಕೆ ಮಾಡಿದವರು ನಿಮ್ಮನ್ನು ಸಂತೋಷದಿಂದ ಮುತ್ತು ಬಯಸುತ್ತೀರಾ?,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಮೊದಲ ಮುತ್ತು ಸದಾ ನೆನಪಿನಲ್ಲುಳಿಯಬೇಕೆಂಬ ಆಸೆ ಇದ್ರೆ ಅದಕ್ಕಾಗಿ ರೊಮ್ಯಾಂಟಿಕ್ ಸ್ಥಳವನ್ನು ಆಯ್ಕೆ ಮಾಡಿಕೊಳ್ಳಿ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,": ಕಿಸ್ ಆಫ್ ಲವ್‌ನಲ್ಲಿ ಪಾಲ್ಗೊಳ್ಳುವವರು ಮಾನಸಿಕ ಅಸ್ವಸ್ಥರಿಗೆ, ಎಚ್‌ಐವಿ ಪೀಡಿತರಿಗೆ ಮುತ್ತು ಕೊಡಲಿ ಎಂದು ಭಾರತೀಯ ಕ್ರಾಂತಿ ಸೇನೆಯ ರಾಷ್ಟ್ರಾಧ್ಯಕ್ಷ ಪ್ರಣವಾನಂದ ಸ್ವಾಮೀಜಿ ಸವಾಲು ಹಾಕಿದ್ದಾರೆ.",1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಮರುದಿನ ಸಂಜೆ ಒಂದು ಶ್ವೇತವರ್ಣದ ಬಹು ಸುಂದರವಾದ ಮುದ್ದಾದ ನಾಯಿ ಮರಿಯೊಂದಿಗೆ ಬಂದ ಪಪ್ಪನಿಗೆ ಮುತ್ತು ನೀಡಿ ಅದನ್ನೆತ್ತಿಕೊಂಡು ಆಟವಾಡಲು ಹೋದಳು.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಈ ವೇಳೆ ನಿರೂಪಕನೋರ್ವ ನೀವು ಈಗ ನಿಮ್ಮ ಪತಿಗೆ ಇಲ್ಲಿಯೇ ಮುತ್ತು ಕೊಡಿ ಎಂದು ಹೇಳುತ್ತಾರೆ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಆಮೇಲೆ ಆಕೆಯ ಅನುಮತಿ ಇಲ್ಲದೆ ಮುತ್ತು ಕೊಟ್ಟಿದ್ದಾರೆ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ಜೊತೆಗೆ ಸಿಕ್ಕ ಸಿಕ್ಕವರಿಗೆಲ್ಲ ಕಿಶನ್ ಮುತ್ತು ನೀಡುತ್ತಿರುವುದು ಪ್ರೇಕ್ಷಕರಿಗೆ ಇಷ್ಟವಾಗುತ್ತಿಲ್ಲ.,1,ಚುಂಬನ,Kiss
ಮುತ್ತು,"ಹೊಕ್ಕಳಿಗೆ ಮುತ್ತು ಕೊಡೋದು, ತೊಡೆ ತೋರಿಸೋದು ಇಷ್ಟೇ ಅಂತ ತಿಳ್ಕೊಂಡಿದ್ದಾರೆ.",1,ಚುಂಬನ,Kiss
ಮುತ್ತು,ನೀವು ಬೆಳ್ಳಿ ಬಂಗಾರ ಮುತ್ತು ರತ್ನನೇ,2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,ಅಲ್ಲಿ ಬಿದ್ದಿದೆ ಮುತ್ತು ಇಲ್ಲಿ ಬಿದ್ದಿದೆ ರತ್ನ,2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,"ಆ ಕಾಲದ ವರ್ತಕರು ಮುತ್ತು ರತ್ನಗಳನ್ನು ಬೀದಿಯಲ್ಲಿ ಮಾರಾಟಮಾಡುತ್ತಿದ್ದಾಗ, ಅದೇ ಬೀದಿಯಲ್ಲಿ ಓಡಾಡಿದ ದಾಸರು – ಲಂಗೋಟಿ ಬಲು ಒಳ್ಳೇದಣ್ಣ ಒಬ್ಬರ ಹಂಗಿಲ್ಲದೆ ಮಡಿಗೆ ಒದಗುವುದಣ್ಣ, ಎಂದು ಹಾಡಿ ಪ್ರತಿಭಟಿಸಿದರು.",2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,"ನಾವು ಗಂಜಿ ತಯಾರಿಸುವ ಬಗ್ಗೆ ಮಾತನಾಡುವ ಮೊದಲು, ನಾವು ಮುತ್ತು ಬಾರ್ಲಿಯ ಲಾಭದಾಯಕ ಗುಣಗಳನ್ನು ಕುರಿತು ಮಾತನಾಡಬೇಕಾಗಿದೆ.",2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,ಗ್ಲಿಟರ್ ಲೆವೆರೆಸ್ ಸಿಂಟಿಲ್ಲಾಂಟೆಸ್ ಗ್ಲೋಸ್ಸಿಮರ್ ಎಂಬುದು ಶಾಂತ ಗುಲಾಬಿ ಅಥವಾ ಮುತ್ತು ಬಣ್ಣವಾಗಿದೆ - ನಿಮಗೆ ಬೇಕಾದುದನ್ನು.,2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,ಇವರ ಅದೃಷ್ಟ ರತ್ನ ಮುತ್ತು .,2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,"ಸಮಯದ ಬಗ್ಗೆ ನೀವು ತುಂಬಾ ಸೀಮಿತವಾಗಿದ್ದರೆ, ಮಲ್ಟಿವಾರ್ಕ್ನಲ್ಲಿ ಮುತ್ತು ಪಟ್ಟಿಯನ್ನು ಹೇಗೆ ತಯಾರಿಸಬೇಕೆಂದು ನಾವು ನಿಮಗೆ ತಿಳಿಸುತ್ತೇವೆ .",2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,ಸ್ವಾತ್ಯಾಂ ಸಾಗರಶುಕ್ತಿಮಧ್ಯಪತಿತಂ ತನ್ಮೌಕ್ತಿಕಂ ಜಾಯತೆ । ಎಂಬ ಸುಭಾಷಿತ ಸಾಲಿನಲ್ಲಿ ಹೇಳಿದಂತೆ ಸ್ವಾತಿ ನಕ್ಷತ್ರದಲ್ಲಿ ಮಳೆನೀರು ಸಮುದ್ರ ಚಿಪ್ಪಿನಲ್ಲಿ ಬಿದ್ದರೆ ಮುತ್ತು ಆಗುತ್ತದೆ ಎಂಬುದರ ಹಿಂದಿನ ವೈಜ್ಞಾನಿಕ ಸತ್ಯವೂ ಅದೇ!,2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,ಮುತ್ತು ಮಾಣಿಕ ರತ್ನ ಕೆತ್ತಿದ ಸದರನು | ಹತ್ತಿದ ಪಾಶ್ಚಾಯ ಬರೀದ |,2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,ಈ ಮುತ್ತು ಜಾಗತಿಕವಾಗಿಯೇ ಗಮನ ಸೆಳೆದಿತ್ತು.,2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,"ಪರ್ಲ್ ಆಭರಣಗಳು ಕೆಲವು ಜನರಿಗೆ ವರ್ಸಸ್ ಇತರರಿಗೆ ಉತ್ತಮವಾಗಿ ಕೆಲಸ ಮಾಡಬಹುದು, ಆದರೆ ಧರಿಸಿರುವ ಮುತ್ತು ಆಭರಣ ಕೆಟ್ಟ ಫೆಂಗ್ ಶೂಯಿ ಎಂಬುದು ನಿಖರವಾಗಿಲ್ಲ ಎಂದು ಹೇಳಲು.",2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,ಕಟಕ:- ಮಾತೇ ಮುತ್ತು ಮಾತೇ ಶತ್ರು.,2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
ಮುತ್ತು,"ಮಾತು ಆಡಿದ್ರೆ ಹೋಯ್ತು, ಮುತ್ತು ಒಡೆದ್ರೆ ಹೋಯ್ತು.",2,ನವರತ್ನಗಳಲ್ಲಿ ಒಂದು,Pearl
